1349,Corolla iM,toyota-corolla-im
1349,Cressida,toyota-cressida
1349,Crown,toyota-crown
1349,Echo,toyota-echo
1349,FJ Cruiser,toyota-fj-cruiser
1349,GR Supra,toyota-gr-supra
1349,GR86,toyota-gr86
1349,Highlander,toyota-highlander
1349,Highlander Hybrid,toyota-highlander-hybrid
1349,Land Cruiser,toyota-land-cruiser
1349,Matrix,toyota-matrix
1349,Mirai,toyota-mirai
1349,MR2,toyota-mr2
1349,Paseo,toyota-paseo
1349,Previa,toyota-previa
1349,Prius,toyota-prius
1349,Prius c,toyota-prius-c
1349,Prius Plug-in Hybrid,toyota-prius-plug-in-hybrid
1349,Prius Prime,toyota-prius-prime
1349,Prius v,toyota-prius-v
1349,RAV4,toyota-rav4
1349,RAV4 Hybrid,toyota-rav4-hybrid
1349,RAV4 Prime,toyota-rav4-prime
1349,Regular Cab,toyota-regular-cab
1349,Sequoia,toyota-sequoia
1349,Sienna,toyota-sienna
1349,Solara,toyota-solara
1349,Supra,toyota-supra
1349,T100 Regular Cab,toyota-t100-regular-cab
1349,T100 Xtracab,toyota-t100-xtracab
1349,Tacoma Access Cab,toyota-tacoma-access-cab
1349,Tacoma Double Cab,toyota-tacoma-double-cab
1349,Tacoma Regular Cab,toyota-tacoma-regular-cab
1349,Tacoma Xtracab,toyota-tacoma-xtracab
1349,Tercel,toyota-tercel
1349,Tundra Access Cab,toyota-tundra-access-cab
1349,Tundra CrewMax,toyota-tundra-crewmax
1349,Tundra Double Cab,toyota-tundra-double-cab
1349,Tundra Hybrid CrewMax,toyota-tundra-hybrid-crewmax
1349,Tundra Regular Cab,toyota-tundra-regular-cab
1349,Venza,toyota-venza
1349,Xtra Cab,toyota-xtra-cab
1349,Yaris,toyota-yaris
1349,Yaris Hatchback,toyota-yaris-hatchback
1349,Yaris iA,toyota-yaris-ia
NULL,VinFast,vinfast
1409,VF 8,vinfast-vf-8
1409,VF 9,vinfast-vf-9
NULL,Volkswagen,volkswagen
1412,Arteon,volkswagen-arteon
1412,Atlas,volkswagen-atlas
1412,Atlas Cross Sport,volkswagen-atlas-cross-sport
1412,Beetle,volkswagen-beetle
1412,Cabrio,volkswagen-cabrio
1412,Cabrio New,volkswagen-cabrio-new
1412,Cabriolet,volkswagen-cabriolet
1412,CC,volkswagen-cc
1412,Corrado,volkswagen-corrado
1412,e-Golf,volkswagen-e-golf
1412,Eos,volkswagen-eos
1412,Eurovan,volkswagen-eurovan
1412,Fox,volkswagen-fox
1412,GLI,volkswagen-gli
1412,Golf,volkswagen-golf
1412,Golf New,volkswagen-golf-new
1412,Golf Alltrack,volkswagen-golf-alltrack
1412,Golf GTI,volkswagen-golf-gti
1412,Golf III,volkswagen-golf-iii
1412,Golf R,volkswagen-golf-r
1412,Golf SportWagen,volkswagen-golf-sportwagen
1412,GTI,volkswagen-gti
1412,GTI New,volkswagen-gti-new
1412,ID.4,volkswagen-id-4
1412,ID.Buzz,volkswagen-id-buzz
1412,Jetta,volkswagen-jetta
1412,Jetta New,volkswagen-jetta-new
1412,Jetta GLI,volkswagen-jetta-gli
1412,Jetta III,volkswagen-jetta-iii
1412,Jetta SportWagen,volkswagen-jetta-sportwagen
1412,New Beetle,volkswagen-new-beetle
1412,Passat,volkswagen-passat
1412,Passat New,volkswagen-passat-new
1412,Phaeton,volkswagen-phaeton
1412,R32,volkswagen-r32
1412,Rabbit,volkswagen-rabbit
1412,Routan,volkswagen-routan
1412,Taos,volkswagen-taos
1412,Tiguan,volkswagen-tiguan
1412,Tiguan Limited,volkswagen-tiguan-limited
1412,Touareg,volkswagen-touareg
1412,Touareg 2,volkswagen-touareg-2
NULL,Volvo,volvo
1455,240,volvo-240
1455,740,volvo-740
1455,850,volvo-850
1455,940,volvo-940
1455,960,volvo-960
1455,C30,volvo-c30
1455,C40 Recharge,volvo-c40-recharge
1455,C70,volvo-c70
1455,EX90,volvo-ex90
1455,S40,volvo-s40
1455,S40 New,volvo-s40-new
1455,S60,volvo-s60
1455,S70,volvo-s70
1455,S80,volvo-s80
1455,S90,volvo-s90
1455,V40,volvo-v40
1455,V50,volvo-v50
1455,V60,volvo-v60
1455,V70,volvo-v70
1455,V90,volvo-v90
1455,XC40,volvo-xc40
1455,XC40 Recharge,volvo-xc40-recharge
1455,XC60,volvo-xc60
1455,XC70,volvo-xc70
1455,XC90,volvo-xc90
